@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.716931,-74.005754,4425000
40.748139,-73.996947,86353
40.744753,-74.000586,645000
40.734768,-73.996187,3750000
40.716137,-74.007661,2935000
40.732536,-73.992764,754375
40.715533,-73.986526,741000
40.720833,-74.002555,1795000
40.709204,-74.006194,12000000
40.735859,-74.007513,675000
40.725074,-73.983611,760000
40.726576,-73.992796,3162500
40.737785,-74.006247,2510000
40.720289,-73.995445,2725250
40.705142,-74.006955,270000000
40.728241,-73.983733,5950000
40.741227,-73.998774,15545500
40.747892,-74.005149,994366
40.720147,-74.009022,10333750
40.748251,-74.004758,2850000
40.732849,-74.004889,12200000
40.723802,-74.001829,10150000
40.718972,-73.982888,6392750
40.716058,-74.005142,2250000
40.711482,-74.005956,168000
40.74546,-74.001492,1330469
40.739107,-74.003623,2410000
40.715131,-74.006879,3279452
40.744541,-73.990783,106200000
