@relation dublin-2010-averages

@attribute 53.26141399999999 numeric
@attribute -6.1643517 numeric
@attribute 230000 numeric

@data
53.277801,-6.156982,179813
52.994014,-6.972311,125066
53.372696,-6.310039,110500
53.332646,-6.217787,820000
53.337923,-6.455436,110000
53.349764,-6.268614,115000
52.653586,-8.55561,215000
53.33705,-6.289911,148000
53.319076,-6.210476,370000
53.365777,-6.322474,480000
53.298033,-6.281247,130000
53.372855,-6.291264,123000
32.077823,-98.343859,205000
53.265237,-6.20039,484581
53.374106,-6.403796,203000
53.376388,-6.259396,153000
53.275381,-6.123016,216500
53.284539,-6.216603,205000
51.903532,-8.455634,189000
53.444933,-6.233668,232000
53.349451,-6.453954,105726
53.368306,-6.213823,176806
53.288559,-6.250577,375000
53.33989,-6.277214,370000
53.374179,-6.251648,287500
53.345961,-6.272171,155000
53.342577,-6.236634,246000
53.289451,-6.384325,264416
53.288361,-6.113226,3100000
53.378848,-6.194184,135448
53.37738,-6.388502,205000
53.375209,-6.192905,240649
53.294541,-6.244363,356000
53.372341,-6.204203,150000
53.310895,-6.403639,263500
53.375656,-6.222392,176116
53.399883,-6.187313,130000
53.571262,-6.10739,200000
53.344676,-6.269225,130000
53.395464,-6.232306,199999
53.398953,-6.371157,180000
53.341129,-6.306414,248000
53.369358,-6.206932,215000
53.390449,-6.234195,290000
53.397645,-6.154731,170000
51.917324,-8.450047,135000
53.405397,-6.289451,212000
53.35312,-6.237351,210000
51.911526,-8.474907,205000
53.389396,-6.403977,197500
53.334716,-6.31055,162500
53.316559,-6.394504,325000
53.199941,-6.115989,268600
53.398685,-6.2304,290000
53.270633,-6.333057,18000
53.353862,-6.460322,200000
53.285224,-6.110058,216000
53.258368,-6.170742,337500
53.37289,-6.248414,1000000
53.350461,-6.283125,220000
53.297865,-6.291121,157000
53.402234,-6.421517,265000
53.386196,-6.193676,270000
53.254031,-6.210061,575000
53.305428,-6.415728,155000
53.342462,-6.353496,134845
53.371018,-6.313425,200000
53.316148,-6.322289,371046
53.392367,-6.125412,410000
53.385216,-6.391629,260000
53.250798,-6.124909,180617
53.276344,-6.377422,180000
53.342456,-6.288829,216000
53.277343,-6.24661,127500
53.406048,-6.171086,242200
53.353116,-6.415542,222500
53.270886,-6.186245,157500
53.297408,-6.182511,275000
53.278665,-6.369114,320000
53.336799,-6.365385,158590
53.288955,-6.251782,157000
53.272609,-6.110247,83333
53.38297,-6.236378,350000
53.300507,-6.377134,285000
53.299678,-6.193732,285000
53.263504,-6.218163,226000
53.275196,-6.246579,160176
53.41657,-6.38801,256900
53.336471,-6.296559,145000
53.405852,-6.294389,152000
51.888919,-8.4899,80000
53.389498,-6.234435,257500
53.344796,-6.247835,179609
53.396844,-6.125776,91250
53.366937,-6.357919,313634
53.398911,-6.18467,150500
53.379783,-6.378103,310000
